id,timestamp,answer
246,2/4/2025 18:00,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
247,2/4/2025 18:10,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
248,2/4/2025 18:21,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
249,2/4/2025 19:29,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
250,2/4/2025 19:59,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน"
251,2/4/2025 20:19,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
252,2/4/2025 21:09,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
253,2/4/2025 21:29,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภูมิวงกลม (pie chart)"
254,2/4/2025 21:58,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
255,2/4/2025 22:04,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
256,2/4/2025 22:32,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ส่วนเบี่ยงเบนมาตรฐาน, ค่าต่ำสุดและค่าสูงสุด"
257,2/4/2025 23:24,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), แผนภาพการกระจาย (scatter plot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ค่าต่ำสุดและค่าสูงสุด"
258,2/4/2025 23:50,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
259,2/4/2025 23:51,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน"
260,2/4/2025 23:59,"ฮิสโทแกรม (histogram), แผนภาพกล่อง (boxplot), ค่าเฉลี่ย และ/หรือ มัธยฐาน, ค่าต่ำสุดและค่าสูงสุด"
261,2/5/2025 13:14,"ฮิสโทแกรม (histogram), แผนภาพการกระจาย (scatter plot)"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
